from	to	weight
301257	301295	0.788
301258	301295	0.878
301025	301295	0.282
301260	301295	0.718
301261	301295	0.818
301262	301295	0.194
301264	301295	0.849
301265	301295	0.788
301266	301295	0.282
301267	301295	0.653
301269	301295	0.794
301026	301295	0.363
301270	301295	0.257
301271	301295	0.296
301272	301295	0.765
301273	301295	0.784
301274	301295	0.773
301275	301295	0.86
301276	301295	0.723
301277	301295	0.767
301278	301295	0.784
301279	301295	0.747
301027	301295	0.572
301280	301295	0.531
301281	301295	0.296
301282	301295	0.87
301283	301295	0.719
301284	301295	0.747
301285	301295	0.891
301286	301295	0.304
301287	301295	0.282
301289	301295	0.292
301003	301295	0.735
301028	301295	0.727
301290	301295	0.314
301291	301295	0.283
301292	301295	0.733
301293	301295	0.748
301294	301295	0.954
301001	301296	0.269
301010	301296	0.267
301092	301296	0.686
301093	301296	0.542
301094	301296	0.325
301095	301296	0.561
301096	301296	0.373
301097	301296	0.374
301098	301296	0.336
301099	301296	0.312
301100	301296	0.463
301102	301296	0.304
301104	301296	0.322
301106	301296	0.636
301108	301296	0.465
301109	301296	0.495
301110	301296	0.328
301112	301296	0.624
301113	301296	0.23
301114	301296	0.351
301115	301296	0.356
301116	301296	0.29
301117	301296	0.321
301120	301296	0.528
301012	301296	0.624
301121	301296	0.607
301122	301296	0.307
301123	301296	0.297
301124	301296	0.531
301125	301296	0.665
301127	301296	0.64
301128	301296	0.328
301129	301296	0.318
301130	301296	0.57
301131	301296	0.359
301133	301296	0.324
301134	301296	0.709
301135	301296	0.518
301136	301296	0.386
301138	301296	0.355
301139	301296	0.364
301140	301296	0.273
301383	301296	0.359
301141	301296	0.354
301142	301296	0.351
301143	301296	0.298
301144	301296	0.696
301145	301296	0.476
301146	301296	0.34
301147	301296	0.342
301148	301296	0.262
301149	301296	0.291
301150	301296	0.291
301014	301296	0.351
301151	301296	0.502
301152	301296	0.342
301153	301296	0.358
301154	301296	0.366
301155	301296	0.693
301156	301296	0.318
301157	301296	0.674
301158	301296	0.416
301015	301296	0.647
301162	301296	0.517
301163	301296	0.321
301164	301296	0.518
301165	301296	0.48
301168	301296	0.308
301169	301296	0.372
301170	301296	0.522
301016	301296	0.348
301171	301296	0.692
301172	301296	0.294
301173	301296	0.359
301174	301296	0.4
301175	301296	0.311
301176	301296	0.358
301178	301296	0.358
301180	301296	0.35
301017	301296	0.351
301181	301296	0.33
301182	301296	0.28
301183	301296	0.608
301184	301296	0.34
301186	301296	0.314
301187	301296	0.539
301189	301296	0.623
301190	301296	0.34
301002	301296	0.347
301018	301296	0.665
301191	301296	0.413
301192	301296	0.341
301193	301296	0.351
301194	301296	0.64
301195	301296	0.302
301196	301296	0.349
301197	301296	0.102
301198	301296	0.372
301200	301296	0.68
301019	301296	0.673
301202	301296	0.665
301204	301296	0.65
301205	301296	0.69
301206	301296	0.508
301207	301296	0.712
301208	301296	0.302
301209	301296	0.317
301210	301296	0.513
301020	301296	0.679
301211	301296	0.645
301212	301296	0.316
301213	301296	0.338
301214	301296	0.65
301215	301296	0.306
301216	301296	0.304
301217	301296	0.657
301218	301296	0.354
301219	301296	0.621
301221	301296	0.364
301222	301296	0.345
301223	301296	0.324
301224	301296	0.379
301225	301296	0.503
301226	301296	0.317
301227	301296	0.318
301229	301296	0.691
301022	301296	0.302
301230	301296	0.295
301231	301296	0.599
301232	301296	0.383
301233	301296	0.655
301234	301296	0.603
301235	301296	0.633
301236	301296	0.384
301237	301296	0.35
301238	301296	0.568
301239	301296	0.309
301023	301296	0.708
301240	301296	0.675
301241	301296	0.303
301242	301296	0.365
301243	301296	0.302
301245	301296	0.528
301246	301296	0.303
301247	301296	0.315
301248	301296	0.304
301249	301296	0.333
301024	301296	0.342
301250	301296	0.324
301251	301296	0.351
301252	301296	0.355
301253	301296	0.592
301254	301296	0.359
301255	301296	0.384
301256	301296	0.321
301257	301296	0.358
301258	301296	0.331
301025	301296	0.62
301260	301296	0.388
301261	301296	0.358
301262	301296	0.364
301264	301296	0.371
301265	301296	0.294
301266	301296	0.623
301267	301296	0.246
301269	301296	0.337
301026	301296	0.594
301270	301296	0.691
301271	301296	0.715
301272	301296	0.324
301273	301296	0.297
301274	301296	0.356
301275	301296	0.364
301276	301296	0.31
301277	301296	0.351
301278	301296	0.334
301279	301296	0.314
301027	301296	0.217
301280	301296	0.438
301281	301296	0.703
301282	301296	0.362
301283	301296	0.305
301284	301296	0.304
301285	301296	0.313
301286	301296	0.576
301287	301296	0.495
301289	301296	0.691
301003	301296	0.306
301028	301296	0.316
301290	301296	0.697
301291	301296	0.654
301292	301296	0.341
301293	301296	0.399
301294	301296	0.351
301295	301296	0.319
301001	301297	0.754
301010	301297	0.699
301092	301297	0.325
301093	301297	0.317
301094	301297	0.545
301095	301297	0.35
301096	301297	0.846
301097	301297	0.858
301098	301297	0.779
301099	301297	0.76
301100	301297	0.286
301102	301297	0.765
301104	301297	0.512
301106	301297	0.25
301108	301297	0.294
301109	301297	0.279
301110	301297	0.856
301112	301297	0.318
301113	301297	0.619
301114	301297	0.926
301115	301297	0.93
301116	301297	0.802
301117	301297	0.868
301120	301297	0.342
301012	301297	0.32
301121	301297	0.334
301122	301297	0.767
301123	301297	0.755
301124	301297	0.32
301125	301297	0.34
301127	301297	0.328
301128	301297	0.788
301129	301297	0.799
301130	301297	0.323
301131	301297	0.784
301133	301297	0.693
301134	301297	0.306
301135	301297	0.284
301136	301297	0.628
301138	301297	0.894
301139	301297	0.196
301140	301297	0.75
301383	301297	0.553
301141	301297	0.84
301142	301297	0.75
301143	301297	0.769
301144	301297	0.322
301145	301297	0.279
301146	301297	0.821
301147	301297	0.779
301148	301297	0.706
301149	301297	0.756
301150	301297	0.754
301014	301297	0.945
301151	301297	0.24
301152	301297	0.759
301153	301297	0.901
301154	301297	0.888
301155	301297	0.313
301156	301297	0.842
301157	301297	0.284
301158	301297	0.68
301015	301297	0.264
301162	301297	0.323
301163	301297	0.815
301164	301297	0.63
301165	301297	0.292
301168	301297	0.778
301169	301297	0.826
301170	301297	0.327
301016	301297	0.855
301171	301297	0.333
301172	301297	0.74
301173	301297	0.939
301174	301297	0.648
301175	301297	0.76
301176	301297	0.4
301178	301297	0.819
301180	301297	0.784
301017	301297	0.912
301181	301297	0.833
301182	301297	0.727
301183	301297	0.298
301184	301297	0.75
301186	301297	0.764
301187	301297	0.339
301189	301297	0.294
301190	301297	0.909
301002	301297	0.889
301018	301297	0.29
301191	301297	0.538
301192	301297	0.841
301193	301297	0.919
301194	301297	0.317
301195	301297	0.767
301196	301297	0.914
301197	301297	0.466
301198	301297	0.784
301200	301297	0.318
301019	301297	0.3
301202	301297	0.326
301204	301297	0.29
301205	301297	0.329
301206	301297	0.325
301207	301297	0.344
301208	301297	0.746
301209	301297	0.811
301210	301297	0.212
301020	301297	0.309
301211	301297	0.328
301212	301297	0.84
301213	301297	0.825
301214	301297	0.351
301215	301297	0.766
301216	301297	0.746
301217	301297	0.346
301218	301297	0.853
301219	301297	0.326
301221	301297	0.847
301222	301297	0.837
301223	301297	0.732
301224	301297	0.199
301225	301297	0.316
301226	301297	0.795
301227	301297	0.784
301229	301297	0.322
301022	301297	0.764
301230	301297	0.749
301231	301297	0.259
301232	301297	0.644
301233	301297	0.308
301234	301297	0.277
301235	301297	0.336
301236	301297	0.819
301237	301297	0.816
301238	301297	0.362
301239	301297	0.764
301023	301297	0.339
301240	301297	0.306
301241	301297	0.756
301242	301297	0.852
301243	301297	0.761
301245	301297	0.341
301246	301297	0.771
301247	301297	0.771
301248	301297	0.773
301249	301297	0.867
301024	301297	0.92
301250	301297	0.836
301251	301297	0.942
301252	301297	0.823
301253	301297	0.249
301254	301297	0.854
301255	301297	0.65
301256	301297	0.79
301257	301297	0.812
301258	301297	0.896
301025	301297	0.303
301260	301297	0.771
301261	301297	0.86
301262	301297	0.199
301264	301297	0.889
301265	301297	0.81
301266	301297	0.313
301267	301297	0.682
301269	301297	0.814
301026	301297	0.386
301270	301297	0.297
301271	301297	0.323
301272	301297	0.783
301273	301297	0.816
301274	301297	0.838
301275	301297	0.907
301276	301297	0.762
301277	301297	0.813
301278	301297	0.807
301279	301297	0.786
301027	301297	0.591
301280	301297	0.557
301281	301297	0.324
301282	301297	0.908
301283	301297	0.774
301284	301297	0.776
301285	301297	0.842
301286	301297	0.316
301287	301297	0.298
301289	301297	0.326
301003	301297	0.786
301028	301297	0.776
301290	301297	0.346
301291	301297	0.308
301292	301297	0.807
301293	301297	0.769
301294	301297	0.882
301295	301297	0.842
301296	301297	0.354
301001	301298	0.855
301010	301298	0.801
301092	301298	0.263
301093	301298	0.264
301094	301298	0.52
301095	301298	0.294
301096	301298	0.697
301097	301298	0.71
301098	301298	0.851
301099	301298	0.846
301100	301298	0.257
301102	301298	0.851
301104	301298	0.498
301106	301298	0.213
301108	301298	0.249
301109	301298	0.24
301110	301298	0.805
301112	301298	0.268
301113	301298	0.525
301114	301298	0.733
301115	301298	0.745
301116	301298	0.635
301117	301298	0.721
301120	301298	0.287
301012	301298	0.268
301121	301298	0.291
301122	301298	0.854
301123	301298	0.836
301124	301298	0.277
301125	301298	0.29
301127	301298	0.28
301128	301298	0.813
301129	301298	0.7
301130	301298	0.278
301131	301298	0.733
301133	301298	0.709
301134	301298	0.239
301135	301298	0.238
301136	301298	0.603
301138	301298	0.738
301139	301298	0.155
301140	301298	0.847
301383	301298	0.54
301141	301298	0.735
301142	301298	0.79
301143	301298	0.864
301144	301298	0.26
301145	301298	0.242
301146	301298	0.712
301147	301298	0.788
301148	301298	0.795
301149	301298	0.86
301150	301298	0.843
301014	301298	0.752
301151	301298	0.2
301152	301298	0.854
301153	301298	0.742
301154	301298	0.746
301155	301298	0.266
301156	301298	0.705
301157	301298	0.221
301158	301298	0.592
301015	301298	0.204
301162	301298	0.286
301163	301298	0.859
301164	301298	0.548
301165	301298	0.246
301168	301298	0.865
301169	301298	0.717
301170	301298	0.283
301016	301298	0.716
301171	301298	0.268
301172	301298	0.852
301173	301298	0.758
301174	301298	0.617
301175	301298	0.853
301176	301298	0.33
301178	301298	0.743
301180	301298	0.697
301017	301298	0.747
301181	301298	0.807
301182	301298	0.656
301183	301298	0.255
301184	301298	0.823
301186	301298	0.854
301187	301298	0.276
301189	301298	0.239
301190	301298	0.743
301002	301298	0.743
301018	301298	0.231
301191	301298	0.509
301192	301298	0.774
301193	301298	0.74
301194	301298	0.26
301195	301298	0.855
301196	301298	0.726
301197	301298	0.478
301198	301298	0.679
301200	301298	0.251
301019	301298	0.244
301202	301298	0.264
301204	301298	0.233
301205	301298	0.263
301206	301298	0.271
301207	301298	0.279
301208	301298	0.799
301209	301298	0.825
301210	301298	0.164
301020	301298	0.253
301211	301298	0.278
301212	301298	0.724
301213	301298	0.742
301214	301298	0.289
301215	301298	0.859
301216	301298	0.836
301217	301298	0.286
301218	301298	0.734
301219	301298	0.259
301221	301298	0.723
301222	301298	0.736
301223	301298	0.814
301224	301298	0.171
301225	301298	0.264
301226	301298	0.874
301227	301298	0.85
301229	301298	0.257
301022	301298	0.843
301230	301298	0.827
301231	301298	0.215
301232	301298	0.606
301233	301298	0.254
301234	301298	0.243
301235	301298	0.281
301236	301298	0.705
301237	301298	0.705
301238	301298	0.314
301239	301298	0.685
301023	301298	0.276
301240	301298	0.249
301241	301298	0.845
301242	301298	0.714
301243	301298	0.846
301245	301298	0.286
301246	301298	0.864
301247	301298	0.863
301248	301298	0.872
301249	301298	0.792
301024	301298	0.756
301250	301298	0.819
301251	301298	0.748
301252	301298	0.76
301253	301298	0.205
301254	301298	0.742
301255	301298	0.619
301256	301298	0.873
301257	301298	0.706
301258	301298	0.729
301025	301298	0.26
301260	301298	0.667
301261	301298	0.708
301262	301298	0.164
301264	301298	0.753
301265	301298	0.664
301266	301298	0.263
301267	301298	0.72
301269	301298	0.822
301026	301298	0.327
301270	301298	0.233
301271	301298	0.257
301272	301298	0.692
301273	301298	0.693
301274	301298	0.703
301275	301298	0.748
301276	301298	0.859
301277	301298	0.774
301278	301298	0.768
301279	301298	0.883
301027	301298	0.687
301280	301298	0.521
301281	301298	0.266
301282	301298	0.744
301283	301298	0.888
301284	301298	0.867
301285	301298	0.706
301286	301298	0.265
301287	301298	0.252
301289	301298	0.275
301003	301298	0.869
301028	301298	0.865
301290	301298	0.284
301291	301298	0.256
301292	301298	0.794
301293	301298	0.723
301294	301298	0.748
301295	301298	0.723
301296	301298	0.297
301297	301298	0.772
301001	301299	0.745
301010	301299	0.704
301092	301299	0.386
301093	301299	0.333
301094	301299	0.499
301095	301299	0.372
301096	301299	0.699
301097	301299	0.719
301098	301299	0.736
301099	301299	0.749
301100	301299	0.319
301102	301299	0.762
301104	301299	0.478
301106	301299	0.294
301108	301299	0.326
301109	301299	0.308
301110	301299	0.777
301112	301299	0.358
301113	301299	0.53
301114	301299	0.716
301115	301299	0.735
301116	301299	0.62
301117	301299	0.713
301120	301299	0.366
301012	301299	0.375
301121	301299	0.362
301122	301299	0.769
301123	301299	0.734
301124	301299	0.35
301125	301299	0.376
301127	301299	0.363
301128	301299	0.758
301129	301299	0.679
301130	301299	0.362
301131	301299	0.708
301133	301299	0.678
301134	301299	0.367
301135	301299	0.314
301136	301299	0.581
301138	301299	0.73
301139	301299	0.232
301140	301299	0.747
301383	301299	0.519
301141	301299	0.721
301142	301299	0.717
301143	301299	0.773
301144	301299	0.38
301145	301299	0.311
301146	301299	0.706
301147	301299	0.741
301148	301299	0.706
301149	301299	0.748
301150	301299	0.725
301014	301299	0.735
301151	301299	0.283
301152	301299	0.737
301153	301299	0.727
301154	301299	0.736
301155	301299	0.379
301156	301299	0.693
301157	301299	0.329
301158	301299	0.64
301015	301299	0.325
301162	301299	0.353
301163	301299	0.765
301164	301299	0.59
301165	301299	0.323
301168	301299	0.746
301169	301299	0.711
301170	301299	0.359
301016	301299	0.716
301171	301299	0.392
301172	301299	0.723
301173	301299	0.743
301174	301299	0.595
301175	301299	0.749
301176	301299	0.396
301178	301299	0.739
301180	301299	0.673
301017	301299	0.742
301181	301299	0.783
301182	301299	0.625
301183	301299	0.364
301184	301299	0.757
301186	301299	0.735
301187	301299	0.357
301189	301299	0.366
301190	301299	0.735
301002	301299	0.734
301018	301299	0.333
301191	301299	0.514
301192	301299	0.772
301193	301299	0.727
301194	301299	0.372
301195	301299	0.748
301196	301299	0.717
301197	301299	0.409
301198	301299	0.677
301200	301299	0.373
301019	301299	0.352
301202	301299	0.376
301204	301299	0.346
301205	301299	0.385
301206	301299	0.346
301207	301299	0.383
301208	301299	0.709
301209	301299	0.753
301210	301299	0.249
301020	301299	0.362
301211	301299	0.365
301212	301299	0.704
301213	301299	0.723
301214	301299	0.377
301215	301299	0.77
301216	301299	0.748
301217	301299	0.396
301218	301299	0.714
301219	301299	0.365
301221	301299	0.725
301222	301299	0.715
301223	301299	0.719
301224	301299	0.226
301225	301299	0.327
301226	301299	0.745
301227	301299	0.741
301229	301299	0.385
301022	301299	0.765
301230	301299	0.746
301231	301299	0.321
301232	301299	0.59
301233	301299	0.362
301234	301299	0.308
301235	301299	0.361
301236	301299	0.699
301237	301299	0.694
301238	301299	0.385
301239	301299	0.671
301023	301299	0.394
301240	301299	0.342
301241	301299	0.754
301242	301299	0.713
301243	301299	0.739
301245	301299	0.363
301246	301299	0.766
301247	301299	0.764
301248	301299	0.764
301249	301299	0.761
301024	301299	0.74
301250	301299	0.733
301251	301299	0.733
301252	301299	0.707
301253	301299	0.297
301254	301299	0.733
301255	301299	0.598
301256	301299	0.744
301257	301299	0.699
301258	301299	0.726
301025	301299	0.339
301260	301299	0.655
301261	301299	0.705
301262	301299	0.236
301264	301299	0.739
301265	301299	0.652
301266	301299	0.359
301267	301299	0.638
301269	301299	0.738
301026	301299	0.416
301270	301299	0.353
301271	301299	0.374
301272	301299	0.679
301273	301299	0.675
301274	301299	0.684
301275	301299	0.731
301276	301299	0.768
301277	301299	0.723
301278	301299	0.715
301279	301299	0.742
301027	301299	0.563
301280	301299	0.554
301281	301299	0.377
301282	301299	0.733
301283	301299	0.734
301284	301299	0.741
301285	301299	0.701
301286	301299	0.353
301287	301299	0.317
301289	301299	0.375
301003	301299	0.76
301028	301299	0.757
301290	301299	0.396
301291	301299	0.366
301292	301299	0.733
301293	301299	0.688
301294	301299	0.738
301295	301299	0.709
301296	301299	0.404
301297	301299	0.745
301298	301299	0.724
301001	301029	0.82
301010	301029	0.776
301092	301029	0.264
301093	301029	0.261
301094	301029	0.512
301095	301029	0.294
301096	301029	0.659
301097	301029	0.675
301098	301029	0.84
301099	301029	0.818
301100	301029	0.254
301102	301029	0.826
301104	301029	0.486
301106	301029	0.202
301108	301029	0.255
301109	301029	0.24
301110	301029	0.765
301112	301029	0.257
301113	301029	0.518
301114	301029	0.689
301115	301029	0.701
301116	301029	0.605
301117	301029	0.681
301120	301029	0.287
301012	301029	0.261
301121	301029	0.281
301122	301029	0.823
301123	301029	0.807
301124	301029	0.28
301125	301029	0.282
301127	301029	0.276
301128	301029	0.792
301129	301029	0.66
301130	301029	0.273
301131	301029	0.715
301133	301029	0.697
301134	301029	0.236
301135	301029	0.24
301136	301029	0.596
301138	301029	0.698
301139	301029	0.177
301140	301029	0.806
301383	301029	0.533
301141	301029	0.706
301142	301029	0.794
301143	301029	0.831
301144	301029	0.26
301145	301029	0.238
301146	301029	0.677
301147	301029	0.755
301148	301029	0.761
301149	301029	0.819
301150	301029	0.799
301014	301029	0.705
301151	301029	0.209
301152	301029	0.823
301153	301029	0.704
301154	301029	0.705
301155	301029	0.254
301156	301029	0.664
301157	301029	0.21
301158	301029	0.556
301015	301029	0.202
301162	301029	0.28
301163	301029	0.823
301164	301029	0.53
301165	301029	0.248
301168	301029	0.833
301169	301029	0.681
301170	301029	0.279
301016	301029	0.68
301171	301029	0.266
301172	301029	0.805
301173	301029	0.709
301174	301029	0.604
301175	301029	0.82
301176	301029	0.327
301178	301029	0.72
301180	301029	0.67
301017	301029	0.699
301181	301029	0.767
301182	301029	0.63
301183	301029	0.244
301184	301029	0.793
301186	301029	0.801
301187	301029	0.276
301189	301029	0.233
301190	301029	0.694
301002	301029	0.707
301018	301029	0.222
301191	301029	0.498
301192	301029	0.744
301193	301029	0.697
301194	301029	0.262
301195	301029	0.845
301196	301029	0.683
301197	301029	0.464
301198	301029	0.649
301200	301029	0.254
301019	301029	0.24
301202	301029	0.259
301204	301029	0.234
301205	301029	0.267
301206	301029	0.273
301207	301029	0.274
301208	301029	0.768
301209	301029	0.802
301210	301029	0.167
301020	301029	0.247
301211	301029	0.276
301212	301029	0.679
301213	301029	0.708
301214	301029	0.287
301215	301029	0.828
301216	301029	0.811
301217	301029	0.28
301218	301029	0.691
301219	301029	0.26
301221	301029	0.701
301222	301029	0.707
301223	301029	0.787
301224	301029	0.179
301225	301029	0.26
301226	301029	0.863
301227	301029	0.84
301229	301029	0.253
301022	301029	0.812
301230	301029	0.795
301231	301029	0.213
301232	301029	0.596
301233	301029	0.248
301234	301029	0.23
301235	301029	0.275
301236	301029	0.668
301237	301029	0.664
301238	301029	0.297
301239	301029	0.662
301023	301029	0.273
301240	301029	0.25
301241	301029	0.821
301242	301029	0.688
301243	301029	0.807
301245	301029	0.285
301246	301029	0.834
301247	301029	0.819
301248	301029	0.827
301249	301029	0.754
301024	301029	0.711
301250	301029	0.798
301251	301029	0.7
301252	301029	0.717
301253	301029	0.2
301254	301029	0.714
301255	301029	0.611
301256	301029	0.823
301257	301029	0.678
301258	301029	0.69
301025	301029	0.255
301260	301029	0.638
301261	301029	0.674
301262	301029	0.172
301264	301029	0.723
301265	301029	0.633
301266	301029	0.26
301267	301029	0.69
301269	301029	0.79
301026	301029	0.321
301270	301029	0.229
301271	301029	0.256
301272	301029	0.675
301273	301029	0.665
301274	301029	0.673
301275	301029	0.706
301276	301029	0.824
301277	301029	0.743
301278	301029	0.743
301279	301029	0.846
301027	301029	0.701
301280	301029	0.514
301281	301029	0.262
301282	301029	0.707
301283	301029	0.872
301284	301029	0.832
301285	301029	0.673
301286	301029	0.27
301287	301029	0.251
301289	301029	0.269
301003	301029	0.827
301028	301029	0.825
301290	301029	0.276
301291	301029	0.248
301292	301029	0.78
301293	301029	0.693
301294	301029	0.707
301295	301029	0.693
301296	301029	0.292
301297	301029	0.728
301298	301029	0.839
301299	301029	0.695
301001	301300	0.249
301010	301300	0.251
301092	301300	0.486
301093	301300	0.715
301094	301300	0.338
301095	301300	0.706
301096	301300	0.345
301097	301300	0.334
301098	301300	0.325
301099	301300	0.289
301100	301300	0.68
301102	301300	0.286
301104	301300	0.356
301106	301300	0.392
301108	301300	0.65
301109	301300	0.719
301110	301300	0.304
301112	301300	0.436
301113	301300	0.223
301114	301300	0.317
301115	301300	0.322
301116	301300	0.267
301117	301300	0.31
301120	301300	0.8
301012	301300	0.437
301121	301300	0.445
301122	301300	0.288
301123	301300	0.279
301124	301300	0.834
301125	301300	0.503
301127	301300	0.488
301128	301300	0.306
301129	301300	0.296
301130	301300	0.631
301131	301300	0.327
301133	301300	0.342
301134	301300	0.464
301135	301300	0.699
301136	301300	0.394
301138	301300	0.331
301139	301300	0.534
301140	301300	0.248
301383	301300	0.396
301141	301300	0.325
301142	301300	0.343
301143	301300	0.284
301144	301300	0.468
301145	301300	0.702
301146	301300	0.324
301147	301300	0.305
301148	301300	0.247
301149	301300	0.277
301150	301300	0.278
301014	301300	0.32
301151	301300	0.359
301152	301300	0.316
301153	301300	0.331
301154	301300	0.337
301155	301300	0.461
301156	301300	0.301
301157	301300	0.434
301158	301300	0.337
301015	301300	0.412
301162	301300	0.766
301163	301300	0.297
301164	301300	0.429
301165	301300	0.729
301168	301300	0.288
301169	301300	0.336
301170	301300	0.691
301016	301300	0.323
301171	301300	0.484
301172	301300	0.285
301173	301300	0.328
301174	301300	0.401
301175	301300	0.297
301176	301300	0.382
301178	301300	0.341
301180	301300	0.315
301017	301300	0.324
301181	301300	0.302
301182	301300	0.254
301183	301300	0.397
301184	301300	0.313
301186	301300	0.293
301187	301300	0.733
301189	301300	0.409
301190	301300	0.315
301002	301300	0.318
301018	301300	0.475
301191	301300	0.421
301192	301300	0.306
301193	301300	0.319
301194	301300	0.456
301195	301300	0.288
301196	301300	0.317
301197	301300	0.081
301198	301300	0.347
301200	301300	0.469
301019	301300	0.457
301202	301300	0.458
301204	301300	0.45
301205	301300	0.481
301206	301300	0.736
301207	301300	0.473
301208	301300	0.292
301209	301300	0.292
301210	301300	0.343
301020	301300	0.477
301211	301300	0.492
301212	301300	0.312
301213	301300	0.319
301214	301300	0.467
301215	301300	0.29
301216	301300	0.286
301217	301300	0.477
301218	301300	0.319
301219	301300	0.502
301221	301300	0.336
301222	301300	0.323
301223	301300	0.304
301224	301300	0.604
301225	301300	0.764
301226	301300	0.298
301227	301300	0.294
301229	301300	0.461
301022	301300	0.281
301230	301300	0.276
301231	301300	0.399
301232	301300	0.388
301233	301300	0.432
301234	301300	0.423
301235	301300	0.445
301236	301300	0.343
301237	301300	0.331
301238	301300	0.482
301239	301300	0.286
301023	301300	0.492
301240	301300	0.443
301241	301300	0.283
301242	301300	0.343
301243	301300	0.279
301245	301300	0.729
301246	301300	0.285
301247	301300	0.299
301248	301300	0.284
301249	301300	0.312
301024	301300	0.313
301250	301300	0.306
301251	301300	0.315
301252	301300	0.323
301253	301300	0.383
301254	301300	0.333
301255	301300	0.392
301256	301300	0.296
301257	301300	0.322
301258	301300	0.31
301025	301300	0.425
301260	301300	0.357
301261	301300	0.329
301262	301300	0.537
301264	301300	0.345
301265	301300	0.274
301266	301300	0.449
301267	301300	0.233
301269	301300	0.315
301026	301300	0.529
301270	301300	0.444
301271	301300	0.471
301272	301300	0.294
301273	301300	0.276
301274	301300	0.318
301275	301300	0.327
301276	301300	0.296
301277	301300	0.325
301278	301300	0.316
301279	301300	0.297
301027	301300	0.205
301280	301300	0.454
301281	301300	0.476
301282	301300	0.332
301283	301300	0.284
301284	301300	0.28
301285	301300	0.312
301286	301300	0.563
301287	301300	0.686
301289	301300	0.47
301003	301300	0.284
301028	301300	0.294
301290	301300	0.503
301291	301300	0.456
301292	301300	0.31
301293	301300	0.377
301294	301300	0.341
301295	301300	0.316
301296	301300	0.501
301297	301300	0.321
301298	301300	0.281
301299	301300	0.356
301029	301300	0.28
301001	301301	0.842
301010	301301	0.795
301092	301301	0.245
301093	301301	0.246
301094	301301	0.507
301095	301301	0.278
301096	301301	0.673
301097	301301	0.686
301098	301301	0.827
301099	301301	0.835
301100	301301	0.235
301102	301301	0.85
301104	301301	0.47
301106	301301	0.204
301108	301301	0.226
301109	301301	0.218
301110	301301	0.785
301112	301301	0.242
301113	301301	0.522
301114	301301	0.693
301115	301301	0.701
301116	301301	0.602
301117	301301	0.693
301120	301301	0.269
301012	301301	0.245
301121	301301	0.269
301122	301301	0.842
301123	301301	0.825
301124	301301	0.257
301125	301301	0.264
301127	301301	0.257
301128	301301	0.798
301129	301301	0.672
301130	301301	0.256
301131	301301	0.709
301133	301301	0.697
301134	301301	0.22
301135	301301	0.222
301136	301301	0.578
301138	301301	0.705
301139	301301	0.14
301140	301301	0.843
301383	301301	0.522
301141	301301	0.71
301142	301301	0.766
301143	301301	0.851
301144	301301	0.246
301145	301301	0.222
301146	301301	0.687
301147	301301	0.769
301148	301301	0.791
301149	301301	0.843
301150	301301	0.843
301014	301301	0.712
301151	301301	0.189
301152	301301	0.831
301153	301301	0.713
301154	301301	0.712
301155	301301	0.242
301156	301301	0.688
301157	301301	0.2
301158	301301	0.562
301015	301301	0.187
301162	301301	0.258
301163	301301	0.841
301164	301301	0.516
301165	301301	0.233
301168	301301	0.85
301169	301301	0.689
301170	301301	0.259
301016	301301	0.686
301171	301301	0.249
301172	301301	0.842
301173	301301	0.718
301174	301301	0.586
301175	301301	0.846
301176	301301	0.322
301178	301301	0.728
301180	301301	0.673
301017	301301	0.707
301181	301301	0.789
301182	301301	0.643
301183	301301	0.239
301184	301301	0.813
301186	301301	0.838
301187	301301	0.257
301189	301301	0.212
301190	301301	0.704
301002	301301	0.71
301018	301301	0.203
301191	301301	0.494
301192	301301	0.755
301193	301301	0.701
301194	301301	0.248
301195	301301	0.837
301196	301301	0.687
301197	301301	0.477
301198	301301	0.648
301200	301301	0.23
301019	301301	0.22
301202	301301	0.235
301204	301301	0.222
301205	301301	0.245
301206	301301	0.244
301207	301301	0.254
301208	301301	0.79
301209	301301	0.798
301210	301301	0.152
301020	301301	0.23
301211	301301	0.254
301212	301301	0.707
301213	301301	0.716
301214	301301	0.262
301215	301301	0.848
301216	301301	0.828
301217	301301	0.259
301218	301301	0.695
301219	301301	0.237
301221	301301	0.697
301222	301301	0.71
301223	301301	0.8
301224	301301	0.165
301225	301301	0.235
301226	301301	0.84
301227	301301	0.839
301229	301301	0.236
301022	301301	0.837
301230	301301	0.824
301231	301301	0.198
301232	301301	0.58
301233	301301	0.24
301234	301301	0.222
301235	301301	0.255
301236	301301	0.675
301237	301301	0.674
301238	301301	0.286
301239	301301	0.671
301023	301301	0.252
301240	301301	0.231
301241	301301	0.834
301242	301301	0.69
301243	301301	0.824
301245	301301	0.266
301246	301301	0.862
301247	301301	0.856
301248	301301	0.849
301249	301301	0.772
301024	301301	0.718
301250	301301	0.808
301251	301301	0.704
301252	301301	0.727
301253	301301	0.198
301254	301301	0.711
301255	301301	0.593
301256	301301	0.835
301257	301301	0.679
301258	301301	0.695
301025	301301	0.254
301260	301301	0.637
301261	301301	0.679
301262	301301	0.153
301264	301301	0.722
301265	301301	0.651
301266	301301	0.239
301267	301301	0.72
301269	301301	0.793
301026	301301	0.296
301270	301301	0.21
301271	301301	0.236
301272	301301	0.665
301273	301301	0.676
301274	301301	0.668
301275	301301	0.711
301276	301301	0.846
301277	301301	0.749
