from	to	weight
LOC_Os01g02600	301235	0.664
LOC_Os01g02600	301236	0.664
LOC_Os01g02600	301237	0.664
LOC_Os01g02600	301238	0.664
LOC_Os01g02600	301239	0.664
LOC_Os01g02600	301023	0.664
LOC_Os01g02600	301240	0.664
LOC_Os01g02600	301241	0.664
LOC_Os01g02600	301242	0.664
LOC_Os01g02600	301243	0.664
LOC_Os01g02600	301245	0.538
LOC_Os01g02600	301246	0.664
LOC_Os01g02600	301247	0.664
LOC_Os01g02600	301248	0.664
LOC_Os01g02600	301249	0.664
LOC_Os01g02600	301024	0.664
LOC_Os01g02600	301250	0.664
LOC_Os01g02600	301251	0.664
LOC_Os01g02600	301252	0.664
LOC_Os01g02600	301253	0.664
LOC_Os01g02600	301254	0.664
LOC_Os01g02600	301255	0.538
LOC_Os01g02600	301256	0.664
LOC_Os01g02600	301257	0.664
LOC_Os01g02600	301258	0.664
LOC_Os01g02600	301025	0.664
LOC_Os01g02600	301260	0.664
LOC_Os01g02600	301261	0.664
LOC_Os01g02600	301262	0.538
LOC_Os01g02600	301264	0.664
LOC_Os01g02600	301265	0.664
LOC_Os01g02600	301266	0.664
LOC_Os01g02600	301267	0.664
LOC_Os01g02600	301269	0.664
LOC_Os01g02600	301026	0.664
LOC_Os01g02600	301270	0.538
LOC_Os01g02600	301271	0.664
LOC_Os01g02600	301272	0.664
LOC_Os01g02600	301273	0.664
LOC_Os01g02600	301274	0.664
LOC_Os01g02600	301275	0.664
LOC_Os01g02600	301276	0.664
LOC_Os01g02600	301277	0.664
LOC_Os01g02600	301278	0.664
LOC_Os01g02600	301279	0.664
LOC_Os01g02600	301027	0.664
LOC_Os01g02600	301280	0.538
LOC_Os01g02600	301281	0.664
LOC_Os01g02600	301282	0.664
LOC_Os01g02600	301283	0.664
LOC_Os01g02600	301284	0.664
LOC_Os01g02600	301285	0.664
LOC_Os01g02600	301286	0.538
LOC_Os01g02600	301287	0.377
LOC_Os01g02600	301289	0.664
LOC_Os01g02600	301003	0.664
LOC_Os01g02600	301028	0.664
LOC_Os01g02600	301290	0.664
LOC_Os01g02600	301291	0.664
LOC_Os01g02600	301292	0.664
LOC_Os01g02600	301293	0.664
LOC_Os01g02600	301294	0.664
LOC_Os01g02600	301295	0.664
LOC_Os01g02600	301296	0.664
LOC_Os01g02600	301297	0.664
LOC_Os01g02600	301298	0.664
LOC_Os01g02600	301299	0.664
LOC_Os01g02600	301029	0.664
LOC_Os01g02600	301300	0.664
LOC_Os01g02600	301301	0.664
LOC_Os01g02600	301303	0.664
LOC_Os01g02600	301304	0.664
LOC_Os01g02600	301305	0.664
LOC_Os01g02600	301306	0.664
LOC_Os01g02600	301308	0.664
LOC_Os01g02600	301309	0.664
LOC_Os01g02600	301030	0.664
LOC_Os01g02600	301310	0.664
LOC_Os01g02600	301311	0.664
LOC_Os01g02600	301312	0.664
LOC_Os01g02600	301313	0.538
LOC_Os01g02600	301314	0.664
LOC_Os01g02600	301315	0.538
LOC_Os01g02600	301316	0.538
LOC_Os01g02600	301317	0.664
LOC_Os01g02600	301318	0.664
LOC_Os01g02600	301319	0.664
LOC_Os01g02600	301031	0.664
LOC_Os01g02600	301320	0.664
LOC_Os01g02600	301321	0.664
LOC_Os01g02600	301322	0.538
LOC_Os01g02600	301324	0.664
LOC_Os01g02600	301325	0.664
LOC_Os01g02600	301326	0.664
LOC_Os01g02600	301327	0.664
LOC_Os01g02600	301328	0.664
LOC_Os01g02600	301329	0.664
LOC_Os01g02600	301032	0.538
LOC_Os01g02600	301330	0.664
LOC_Os01g02600	301331	0.377
LOC_Os01g02600	301332	0.664
LOC_Os01g02600	301333	0.664
LOC_Os01g02600	301334	0.664
LOC_Os01g02600	301335	0.664
LOC_Os01g02600	301336	0.664
LOC_Os01g02600	301337	0.664
LOC_Os01g02600	301338	0.664
LOC_Os01g02600	301339	0.664
LOC_Os01g02600	301033	0.664
LOC_Os01g02600	301340	0.664
LOC_Os01g02600	301393	0.664
LOC_Os01g02600	301341	0.538
LOC_Os01g02600	301342	0.377
LOC_Os01g02600	301343	0.664
LOC_Os01g02600	301344	0.664
LOC_Os01g02600	301345	0.664
LOC_Os01g02600	301346	0.664
LOC_Os01g02600	301347	0.664
LOC_Os01g02600	301034	0.538
LOC_Os01g02600	301348	0.538
LOC_Os01g02600	301350	0.664
LOC_Os01g02600	301351	0.538
LOC_Os01g02600	301352	0.664
LOC_Os01g02600	301353	0.664
LOC_Os01g02600	301355	0.664
LOC_Os01g02600	301356	0.664
LOC_Os01g02600	301035	0.664
LOC_Os01g02600	301358	0.664
LOC_Os01g02600	301359	0.664
LOC_Os01g02600	301360	0.538
LOC_Os01g02600	301396	0.664
LOC_Os01g02600	301361	0.664
LOC_Os01g02600	301362	0.538
LOC_Os01g02600	301363	0.538
LOC_Os01g02600	301364	0.538
LOC_Os01g02600	301365	0.538
LOC_Os01g02600	301366	0.664
LOC_Os01g02600	301367	0.538
LOC_Os01g02600	301368	0.538
LOC_Os01g02600	301369	0.538
LOC_Os01g02600	301370	0.664
LOC_Os01g02600	301371	0.538
LOC_Os01g02600	301372	0.377
LOC_Os01g02600	301037	0.377
LOC_Os01g02600	301373	0.377
LOC_Os01g02600	301374	0.538
LOC_Os01g02600	301375	0.538
LOC_Os01g02600	301377	0.664
LOC_Os01g02600	301378	0.664
LOC_Os01g02600	301379	0.538
LOC_Os01g02600	301380	0.664
LOC_Os01g02600	301004	0.664
LOC_Os01g02600	301038	0.664
LOC_Os01g02600	301039	0.664
LOC_Os01g02600	301040	0.664
LOC_Os01g02600	301041	0.664
LOC_Os01g02600	301042	0.664
LOC_Os01g02600	301043	0.664
LOC_Os01g02600	301045	0.664
LOC_Os01g02600	301005	0.664
LOC_Os01g02600	301047	0.538
LOC_Os01g02600	301049	0.664
LOC_Os01g02600	301050	0.664
LOC_Os01g02600	301051	0.664
LOC_Os01g02600	301052	0.664
LOC_Os01g02600	301053	0.664
LOC_Os01g02600	301054	0.664
LOC_Os01g02600	301055	0.664
LOC_Os01g02600	301006	0.664
LOC_Os01g02600	301056	0.664
LOC_Os01g02600	301401	0.664
LOC_Os01g02600	301416	0.664
LOC_Os01g02600	301417	0.538
LOC_Os01g02600	301404	0.664
LOC_Os01g02600	301405	0.664
LOC_Os01g02600	301386	0.664
LOC_Os01g02600	301406	0.664
LOC_Os01g02600	301402	0.664
LOC_Os01g02600	301418	0.664
LOC_Os01g02600	301408	0.664
LOC_Os01g02600	301419	0.664
LOC_Os01g02600	301420	0.664
LOC_Os01g02600	301421	0.664
LOC_Os01g02600	301409	0.664
LOC_Os01g02600	301410	0.664
LOC_Os01g02600	301387	0.664
LOC_Os01g02600	301411	0.664
LOC_Os01g02600	301414	0.664
LOC_Os01g02600	301415	0.664
LOC_Os01g02600	312001	0.664
LOC_Os01g02600	312002	0.664
LOC_Os01g02600	312004	0.664
LOC_Os01g02600	312005	0.664
LOC_Os01g02600	301388	0.664
LOC_Os01g02600	312009	0.664
LOC_Os01g02600	312010	0.664
LOC_Os01g02600	301058	0.664
LOC_Os01g02600	312017	0.664
LOC_Os01g02600	301059	0.664
LOC_Os01g02600	301060	0.664
LOC_Os01g02600	301062	0.664
LOC_Os01g02600	301007	0.664
LOC_Os01g02600	301063	0.664
LOC_Os01g02600	301064	0.538
LOC_Os01g02600	301066	0.538
LOC_Os01g02600	301067	0.538
LOC_Os01g02600	301068	0.664
LOC_Os01g02600	301069	0.664
LOC_Os01g02600	301422	0.664
LOC_Os01g02600	301071	0.664
LOC_Os01g02600	301072	0.664
LOC_Os01g02600	301008	0.664
LOC_Os01g02600	301073	0.664
LOC_Os01g02600	301074	0.538
LOC_Os01g02600	301075	0.664
LOC_Os01g02600	301076	0.664
LOC_Os01g02600	301077	0.664
LOC_Os01g02600	301081	0.664
LOC_Os01g02600	301009	0.664
LOC_Os01g02600	301082	0.377
LOC_Os01g02600	301083	0.664
LOC_Os01g02600	301084	0.664
LOC_Os01g02600	301085	0.664
LOC_Os01g02600	301086	0.664
LOC_Os01g02600	301087	0.664
LOC_Os01g02600	301088	0.377
LOC_Os01g02600	301090	0.538
LOC_Os01g02600	301091	0.664
LOC_Os01g02610	301001	0.656
LOC_Os01g02610	301010	0.656
LOC_Os01g02610	301092	0.656
LOC_Os01g02610	301093	0.656
LOC_Os01g02610	301094	0.656
LOC_Os01g02610	301095	0.656
LOC_Os01g02610	301096	0.656
LOC_Os01g02610	301097	0.656
LOC_Os01g02610	301098	0.656
LOC_Os01g02610	301099	0.656
LOC_Os01g02610	301100	0.532
LOC_Os01g02610	301102	0.656
LOC_Os01g02610	301104	0.599
LOC_Os01g02610	301106	0.599
LOC_Os01g02610	301108	0.656
LOC_Os01g02610	301109	0.656
LOC_Os01g02610	301110	0.656
LOC_Os01g02610	301112	0.656
LOC_Os01g02610	301113	0.656
LOC_Os01g02610	301114	0.599
LOC_Os01g02610	301115	0.656
LOC_Os01g02610	301116	0.599
LOC_Os01g02610	301117	0.656
LOC_Os01g02610	301120	0.656
LOC_Os01g02610	301012	0.656
LOC_Os01g02610	301121	0.599
LOC_Os01g02610	301122	0.656
LOC_Os01g02610	301123	0.656
LOC_Os01g02610	301124	0.656
LOC_Os01g02610	301125	0.656
LOC_Os01g02610	301127	0.656
LOC_Os01g02610	301128	0.656
LOC_Os01g02610	301129	0.599
LOC_Os01g02610	301130	0.656
LOC_Os01g02610	301131	0.656
LOC_Os01g02610	301133	0.656
LOC_Os01g02610	301134	0.656
LOC_Os01g02610	301135	0.656
LOC_Os01g02610	301136	0.656
LOC_Os01g02610	301138	0.656
LOC_Os01g02610	301139	0.532
LOC_Os01g02610	301140	0.656
LOC_Os01g02610	301383	0.656
LOC_Os01g02610	301141	0.599
LOC_Os01g02610	301142	0.656
LOC_Os01g02610	301143	0.656
LOC_Os01g02610	301144	0.656
LOC_Os01g02610	301145	0.656
LOC_Os01g02610	301146	0.599
LOC_Os01g02610	301147	0.656
LOC_Os01g02610	301148	0.656
LOC_Os01g02610	301149	0.656
LOC_Os01g02610	301150	0.656
LOC_Os01g02610	301014	0.656
LOC_Os01g02610	301151	0.599
LOC_Os01g02610	301152	0.656
LOC_Os01g02610	301153	0.656
LOC_Os01g02610	301154	0.656
LOC_Os01g02610	301155	0.454
LOC_Os01g02610	301156	0.656
LOC_Os01g02610	301157	0.532
LOC_Os01g02610	301158	0.656
LOC_Os01g02610	301015	0.599
LOC_Os01g02610	301162	0.656
LOC_Os01g02610	301163	0.656
LOC_Os01g02610	301164	0.599
LOC_Os01g02610	301165	0.656
LOC_Os01g02610	301168	0.656
LOC_Os01g02610	301169	0.599
LOC_Os01g02610	301170	0.656
LOC_Os01g02610	301016	0.656
LOC_Os01g02610	301171	0.599
LOC_Os01g02610	301172	0.656
LOC_Os01g02610	301173	0.599
LOC_Os01g02610	301174	0.656
LOC_Os01g02610	301175	0.656
LOC_Os01g02610	301176	0.599
LOC_Os01g02610	301178	0.532
LOC_Os01g02610	301180	0.656
LOC_Os01g02610	301017	0.532
LOC_Os01g02610	301181	0.656
LOC_Os01g02610	301182	0.656
LOC_Os01g02610	301183	0.454
LOC_Os01g02610	301184	0.656
LOC_Os01g02610	301186	0.656
LOC_Os01g02610	301187	0.656
LOC_Os01g02610	301189	0.532
LOC_Os01g02610	301190	0.656
LOC_Os01g02610	301002	0.656
LOC_Os01g02610	301018	0.656
LOC_Os01g02610	301191	0.656
LOC_Os01g02610	301192	0.599
LOC_Os01g02610	301193	0.656
LOC_Os01g02610	301194	0.599
LOC_Os01g02610	301195	0.656
LOC_Os01g02610	301196	0.656
LOC_Os01g02610	301197	0.599
LOC_Os01g02610	301198	0.656
LOC_Os01g02610	301200	0.656
LOC_Os01g02610	301019	0.656
LOC_Os01g02610	301202	0.656
LOC_Os01g02610	301204	0.656
LOC_Os01g02610	301205	0.656
LOC_Os01g02610	301206	0.656
LOC_Os01g02610	301207	0.656
LOC_Os01g02610	301208	0.656
LOC_Os01g02610	301209	0.656
LOC_Os01g02610	301210	0.656
LOC_Os01g02610	301020	0.656
LOC_Os01g02610	301211	0.656
LOC_Os01g02610	301212	0.656
LOC_Os01g02610	301213	0.656
LOC_Os01g02610	301214	0.599
LOC_Os01g02610	301215	0.656
LOC_Os01g02610	301216	0.656
LOC_Os01g02610	301217	0.656
LOC_Os01g02610	301218	0.656
LOC_Os01g02610	301219	0.656
LOC_Os01g02610	301221	0.656
LOC_Os01g02610	301222	0.656
LOC_Os01g02610	301223	0.656
LOC_Os01g02610	301224	0.656
LOC_Os01g02610	301225	0.656
LOC_Os01g02610	301226	0.656
LOC_Os01g02610	301227	0.656
LOC_Os01g02610	301229	0.656
LOC_Os01g02610	301022	0.656
LOC_Os01g02610	301230	0.532
LOC_Os01g02610	301231	0.656
LOC_Os01g02610	301232	0.656
LOC_Os01g02610	301233	0.599
LOC_Os01g02610	301234	0.656
LOC_Os01g02610	301235	0.656
LOC_Os01g02610	301236	0.656
LOC_Os01g02610	301237	0.656
LOC_Os01g02610	301238	0.656
LOC_Os01g02610	301239	0.656
LOC_Os01g02610	301023	0.599
LOC_Os01g02610	301240	0.656
LOC_Os01g02610	301241	0.656
LOC_Os01g02610	301242	0.656
LOC_Os01g02610	301243	0.656
LOC_Os01g02610	301245	0.599
LOC_Os01g02610	301246	0.656
LOC_Os01g02610	301247	0.656
LOC_Os01g02610	301248	0.656
LOC_Os01g02610	301249	0.656
LOC_Os01g02610	301024	0.656
LOC_Os01g02610	301250	0.599
LOC_Os01g02610	301251	0.656
LOC_Os01g02610	301252	0.656
LOC_Os01g02610	301253	0.532
LOC_Os01g02610	301254	0.656
LOC_Os01g02610	301255	0.656
LOC_Os01g02610	301256	0.656
LOC_Os01g02610	301257	0.656
LOC_Os01g02610	301258	0.656
LOC_Os01g02610	301025	0.656
LOC_Os01g02610	301260	0.656
LOC_Os01g02610	301261	0.599
LOC_Os01g02610	301262	0.656
LOC_Os01g02610	301264	0.656
LOC_Os01g02610	301265	0.656
LOC_Os01g02610	301266	0.656
LOC_Os01g02610	301267	0.599
LOC_Os01g02610	301269	0.656
LOC_Os01g02610	301026	0.656
LOC_Os01g02610	301270	0.532
LOC_Os01g02610	301271	0.656
LOC_Os01g02610	301272	0.656
LOC_Os01g02610	301273	0.599
LOC_Os01g02610	301274	0.656
LOC_Os01g02610	301275	0.656
LOC_Os01g02610	301276	0.656
LOC_Os01g02610	301277	0.656
LOC_Os01g02610	301278	0.656
LOC_Os01g02610	301279	0.656
LOC_Os01g02610	301027	0.599
LOC_Os01g02610	301280	0.532
LOC_Os01g02610	301281	0.599
LOC_Os01g02610	301282	0.599
LOC_Os01g02610	301283	0.656
LOC_Os01g02610	301284	0.656
LOC_Os01g02610	301285	0.656
LOC_Os01g02610	301286	0.532
LOC_Os01g02610	301287	0.656
LOC_Os01g02610	301289	0.656
LOC_Os01g02610	301003	0.656
LOC_Os01g02610	301028	0.656
LOC_Os01g02610	301290	0.599
LOC_Os01g02610	301291	0.599
LOC_Os01g02610	301292	0.656
LOC_Os01g02610	301293	0.656
LOC_Os01g02610	301294	0.656
LOC_Os01g02610	301295	0.599
LOC_Os01g02610	301296	0.599
LOC_Os01g02610	301297	0.656
LOC_Os01g02610	301298	0.656
LOC_Os01g02610	301299	0.656
LOC_Os01g02610	301029	0.656
LOC_Os01g02610	301300	0.656
LOC_Os01g02610	301301	0.656
LOC_Os01g02610	301303	0.656
LOC_Os01g02610	301304	0.532
LOC_Os01g02610	301305	0.656
LOC_Os01g02610	301306	0.656
LOC_Os01g02610	301308	0.656
LOC_Os01g02610	301309	0.599
LOC_Os01g02610	301030	0.532
LOC_Os01g02610	301310	0.656
LOC_Os01g02610	301311	0.656
LOC_Os01g02610	301312	0.656
LOC_Os01g02610	301313	0.656
LOC_Os01g02610	301314	0.599
LOC_Os01g02610	301315	0.656
LOC_Os01g02610	301316	0.599
LOC_Os01g02610	301317	0.656
LOC_Os01g02610	301318	0.656
LOC_Os01g02610	301319	0.656
LOC_Os01g02610	301031	0.656
LOC_Os01g02610	301320	0.656
LOC_Os01g02610	301321	0.656
LOC_Os01g02610	301322	0.599
LOC_Os01g02610	301324	0.656
LOC_Os01g02610	301325	0.656
LOC_Os01g02610	301326	0.656
LOC_Os01g02610	301327	0.656
LOC_Os01g02610	301328	0.656
LOC_Os01g02610	301329	0.656
LOC_Os01g02610	301032	0.532
LOC_Os01g02610	301330	0.599
LOC_Os01g02610	301331	0.656
LOC_Os01g02610	301332	0.656
LOC_Os01g02610	301333	0.656
LOC_Os01g02610	301334	0.599
LOC_Os01g02610	301335	0.656
LOC_Os01g02610	301336	0.656
LOC_Os01g02610	301337	0.656
LOC_Os01g02610	301338	0.656
LOC_Os01g02610	301339	0.656
LOC_Os01g02610	301033	0.656
LOC_Os01g02610	301340	0.599
LOC_Os01g02610	301393	0.656
LOC_Os01g02610	301341	0.532
LOC_Os01g02610	301342	0.532
LOC_Os01g02610	301343	0.656
LOC_Os01g02610	301344	0.656
LOC_Os01g02610	301345	0.656
LOC_Os01g02610	301346	0.656
LOC_Os01g02610	301347	0.656
LOC_Os01g02610	301034	0.656
LOC_Os01g02610	301348	0.656
LOC_Os01g02610	301350	0.656
LOC_Os01g02610	301351	0.656
LOC_Os01g02610	301352	0.656
LOC_Os01g02610	301353	0.656
LOC_Os01g02610	301355	0.656
LOC_Os01g02610	301356	0.532
LOC_Os01g02610	301035	0.599
LOC_Os01g02610	301358	0.656
LOC_Os01g02610	301359	0.656
LOC_Os01g02610	301360	0.532
LOC_Os01g02610	301396	0.599
LOC_Os01g02610	301361	0.656
LOC_Os01g02610	301362	0.599
LOC_Os01g02610	301363	0.599
LOC_Os01g02610	301364	0.656
LOC_Os01g02610	301365	0.454
LOC_Os01g02610	301366	0.656
LOC_Os01g02610	301367	0.656
LOC_Os01g02610	301368	0.656
LOC_Os01g02610	301369	0.599
LOC_Os01g02610	301370	0.599
LOC_Os01g02610	301371	0.656
LOC_Os01g02610	301372	0.656
LOC_Os01g02610	301037	0.656
LOC_Os01g02610	301373	0.656
LOC_Os01g02610	301374	0.532
LOC_Os01g02610	301375	0.532
LOC_Os01g02610	301377	0.656
LOC_Os01g02610	301378	0.599
LOC_Os01g02610	301379	0.532
LOC_Os01g02610	301380	0.656
LOC_Os01g02610	301004	0.656
LOC_Os01g02610	301038	0.656
LOC_Os01g02610	301039	0.599
LOC_Os01g02610	301040	0.656
LOC_Os01g02610	301041	0.656
LOC_Os01g02610	301042	0.656
LOC_Os01g02610	301043	0.656
LOC_Os01g02610	301045	0.656
LOC_Os01g02610	301005	0.599
LOC_Os01g02610	301047	0.656
LOC_Os01g02610	301049	0.656
LOC_Os01g02610	301050	0.656
LOC_Os01g02610	301051	0.656
LOC_Os01g02610	301052	0.599
LOC_Os01g02610	301053	0.656
LOC_Os01g02610	301054	0.599
LOC_Os01g02610	301055	0.656
LOC_Os01g02610	301006	0.599
LOC_Os01g02610	301056	0.599
LOC_Os01g02610	301401	0.656
LOC_Os01g02610	301416	0.656
LOC_Os01g02610	301417	0.656
LOC_Os01g02610	301404	0.656
LOC_Os01g02610	301405	0.656
LOC_Os01g02610	301386	0.656
LOC_Os01g02610	301406	0.656
LOC_Os01g02610	301402	0.656
LOC_Os01g02610	301418	0.656
LOC_Os01g02610	301408	0.656
LOC_Os01g02610	301419	0.599
LOC_Os01g02610	301420	0.599
LOC_Os01g02610	301421	0.599
LOC_Os01g02610	301409	0.656
LOC_Os01g02610	301410	0.656
LOC_Os01g02610	301387	0.656
LOC_Os01g02610	301411	0.532
LOC_Os01g02610	301414	0.656
LOC_Os01g02610	301415	0.656
LOC_Os01g02610	312001	0.656
LOC_Os01g02610	312002	0.656
LOC_Os01g02610	312004	0.656
LOC_Os01g02610	312005	0.532
LOC_Os01g02610	301388	0.656
LOC_Os01g02610	312009	0.656
LOC_Os01g02610	312010	0.656
LOC_Os01g02610	301058	0.599
LOC_Os01g02610	312017	0.656
LOC_Os01g02610	301059	0.656
LOC_Os01g02610	301060	0.599
LOC_Os01g02610	301062	0.656
LOC_Os01g02610	301007	0.656
LOC_Os01g02610	301063	0.656
LOC_Os01g02610	301064	0.656
LOC_Os01g02610	301066	0.454
LOC_Os01g02610	301067	0.599
LOC_Os01g02610	301068	0.656
LOC_Os01g02610	301069	0.532
LOC_Os01g02610	301422	0.656
LOC_Os01g02610	301071	0.532
LOC_Os01g02610	301072	0.599
LOC_Os01g02610	301008	0.656
LOC_Os01g02610	301073	0.599
LOC_Os01g02610	301074	0.599
LOC_Os01g02610	301075	0.656
LOC_Os01g02610	301076	0.656
LOC_Os01g02610	301077	0.656
LOC_Os01g02610	301081	0.656
LOC_Os01g02610	301009	0.656
LOC_Os01g02610	301082	0.599
LOC_Os01g02610	301083	0.656
LOC_Os01g02610	301084	0.656
LOC_Os01g02610	301085	0.599
LOC_Os01g02610	301086	0.656
LOC_Os01g02610	301087	0.532
LOC_Os01g02610	301088	0.599
LOC_Os01g02610	301090	0.656
LOC_Os01g02610	301091	0.656
LOC_Os01g02650	301001	0.696
LOC_Os01g02650	301010	0.351
LOC_Os01g02650	301092	0.696
LOC_Os01g02650	301093	0.696
LOC_Os01g02650	301094	0.696
LOC_Os01g02650	301095	0.696
LOC_Os01g02650	301096	0.696
LOC_Os01g02650	301097	0.696
LOC_Os01g02650	301098	0.696
LOC_Os01g02650	301099	0.696
LOC_Os01g02650	301100	0.351
LOC_Os01g02650	301102	0.696
LOC_Os01g02650	301104	0.351
LOC_Os01g02650	301106	0.696
LOC_Os01g02650	301108	0.351
LOC_Os01g02650	301109	0.696
LOC_Os01g02650	301110	0.696
LOC_Os01g02650	301112	0.696
LOC_Os01g02650	301114	0.696
LOC_Os01g02650	301115	0.696
LOC_Os01g02650	301116	0.696
LOC_Os01g02650	301117	0.696
LOC_Os01g02650	301120	0.696
LOC_Os01g02650	301012	0.696
LOC_Os01g02650	301121	0.696
LOC_Os01g02650	301122	0.696
LOC_Os01g02650	301123	0.696
LOC_Os01g02650	301124	0.696
LOC_Os01g02650	301125	0.696
LOC_Os01g02650	301127	0.351
LOC_Os01g02650	301128	0.696
LOC_Os01g02650	301129	0.351
LOC_Os01g02650	301130	0.696
LOC_Os01g02650	301131	0.696
LOC_Os01g02650	301133	0.351
LOC_Os01g02650	301134	0.696
LOC_Os01g02650	301136	0.696
LOC_Os01g02650	301138	0.696
LOC_Os01g02650	301139	0.696
LOC_Os01g02650	301140	0.696
LOC_Os01g02650	301383	0.696
LOC_Os01g02650	301141	0.696
LOC_Os01g02650	301142	0.696
LOC_Os01g02650	301143	0.696
LOC_Os01g02650	301144	0.696
LOC_Os01g02650	301145	0.351
LOC_Os01g02650	301146	0.351
LOC_Os01g02650	301147	0.696
LOC_Os01g02650	301148	0.696
LOC_Os01g02650	301149	0.696
LOC_Os01g02650	301150	0.696
LOC_Os01g02650	301014	0.696
LOC_Os01g02650	301151	0.696
LOC_Os01g02650	301152	0.696
LOC_Os01g02650	301153	0.696
LOC_Os01g02650	301154	0.696
LOC_Os01g02650	301155	0.696
LOC_Os01g02650	301156	0.696
LOC_Os01g02650	301157	0.351
LOC_Os01g02650	301158	0.696
LOC_Os01g02650	301015	0.696
LOC_Os01g02650	301162	0.351
LOC_Os01g02650	301163	0.696
LOC_Os01g02650	301164	0.696
LOC_Os01g02650	301165	0.696
LOC_Os01g02650	301168	0.696
LOC_Os01g02650	301169	0.696
LOC_Os01g02650	301170	0.351
LOC_Os01g02650	301016	0.696
LOC_Os01g02650	301171	0.696
LOC_Os01g02650	301172	0.696
LOC_Os01g02650	301173	0.696
LOC_Os01g02650	301174	0.696
LOC_Os01g02650	301175	0.696
LOC_Os01g02650	301176	0.351
LOC_Os01g02650	301178	0.696
LOC_Os01g02650	301180	0.696
LOC_Os01g02650	301017	0.696
LOC_Os01g02650	301181	0.696
LOC_Os01g02650	301182	0.696
LOC_Os01g02650	301183	0.696
LOC_Os01g02650	301184	0.696
LOC_Os01g02650	301186	0.696
LOC_Os01g02650	301187	0.696
LOC_Os01g02650	301189	0.696
LOC_Os01g02650	301190	0.351
LOC_Os01g02650	301002	0.696
LOC_Os01g02650	301018	0.696
LOC_Os01g02650	301191	0.696
LOC_Os01g02650	301192	0.696
LOC_Os01g02650	301193	0.696
LOC_Os01g02650	301194	0.696
LOC_Os01g02650	301195	0.696
LOC_Os01g02650	301196	0.696
LOC_Os01g02650	301197	0.696
LOC_Os01g02650	301198	0.696
LOC_Os01g02650	301200	0.696
LOC_Os01g02650	301019	0.696
LOC_Os01g02650	301202	0.696
LOC_Os01g02650	301204	0.696
LOC_Os01g02650	301205	0.696
LOC_Os01g02650	301206	0.696
LOC_Os01g02650	301207	0.696
LOC_Os01g02650	301208	0.696
LOC_Os01g02650	301209	0.696
LOC_Os01g02650	301210	0.351
LOC_Os01g02650	301020	0.696
LOC_Os01g02650	301211	0.696
LOC_Os01g02650	301212	0.696
LOC_Os01g02650	301213	0.696
LOC_Os01g02650	301214	0.696
LOC_Os01g02650	301215	0.696
LOC_Os01g02650	301216	0.696
LOC_Os01g02650	301217	0.696
LOC_Os01g02650	301218	0.696
LOC_Os01g02650	301219	0.696
LOC_Os01g02650	301221	0.696
LOC_Os01g02650	301222	0.696
LOC_Os01g02650	301223	0.696
LOC_Os01g02650	301224	0.696
LOC_Os01g02650	301225	0.696
LOC_Os01g02650	301226	0.696
LOC_Os01g02650	301227	0.696
LOC_Os01g02650	301229	0.696
LOC_Os01g02650	301022	0.696
LOC_Os01g02650	301230	0.696
LOC_Os01g02650	301231	0.696
LOC_Os01g02650	301232	0.696
LOC_Os01g02650	301233	0.351
LOC_Os01g02650	301234	0.696
LOC_Os01g02650	301235	0.696
LOC_Os01g02650	301236	0.696
LOC_Os01g02650	301237	0.696
LOC_Os01g02650	301238	0.696
LOC_Os01g02650	301239	0.696
LOC_Os01g02650	301023	0.696
LOC_Os01g02650	301240	0.696
LOC_Os01g02650	301241	0.696
LOC_Os01g02650	301242	0.696
LOC_Os01g02650	301243	0.696
LOC_Os01g02650	301245	0.696
LOC_Os01g02650	301246	0.696
LOC_Os01g02650	301247	0.696
LOC_Os01g02650	301248	0.696
LOC_Os01g02650	301249	0.696
LOC_Os01g02650	301024	0.696
LOC_Os01g02650	301250	0.696
LOC_Os01g02650	301251	0.696
LOC_Os01g02650	301252	0.696
LOC_Os01g02650	301253	0.696
LOC_Os01g02650	301254	0.696
LOC_Os01g02650	301255	0.696
LOC_Os01g02650	301256	0.696
LOC_Os01g02650	301257	0.351
LOC_Os01g02650	301258	0.696
LOC_Os01g02650	301025	0.351
LOC_Os01g02650	301260	0.696
LOC_Os01g02650	301261	0.696
LOC_Os01g02650	301262	0.351
LOC_Os01g02650	301264	0.696
LOC_Os01g02650	301265	0.351
LOC_Os01g02650	301266	0.696
LOC_Os01g02650	301267	0.696
LOC_Os01g02650	301269	0.696
LOC_Os01g02650	301026	0.696
LOC_Os01g02650	301270	0.696
LOC_Os01g02650	301271	0.696
LOC_Os01g02650	301272	0.351
LOC_Os01g02650	301273	0.351
LOC_Os01g02650	301274	0.696
LOC_Os01g02650	301275	0.696
LOC_Os01g02650	301276	0.696
LOC_Os01g02650	301277	0.696
LOC_Os01g02650	301278	0.696
LOC_Os01g02650	301279	0.696
LOC_Os01g02650	301027	0.696
LOC_Os01g02650	301280	0.696
LOC_Os01g02650	301281	0.696
LOC_Os01g02650	301282	0.696
LOC_Os01g02650	301283	0.696
LOC_Os01g02650	301284	0.696
LOC_Os01g02650	301285	0.696
LOC_Os01g02650	301286	0.696
LOC_Os01g02650	301287	0.351
LOC_Os01g02650	301289	0.696
LOC_Os01g02650	301003	0.696
LOC_Os01g02650	301028	0.696
LOC_Os01g02650	301290	0.696
LOC_Os01g02650	301291	0.696
